"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_001137","A0A2K1L9M6","Pp3c1_24890","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",98.1752169243912,-1.02698690616779,0.00124105151160421,96.9548256154216,-1.33722127198178,2.41545586022727e-05,141.016176827814,0.00151128742574051,0.999993322508911,55.1615995106797,-0.0461192641366471,0.848559812218706
"PHYPA_001192","A0A2K1L9R1","Pp3c1_25950","(1 of 4) PTHR14326:SF17 - PROTEIN TPX2-RELATED","TPX2 C-terminal domain-containing protein","GO:0005634; GO:0005737; GO:0005819; GO:0005874; GO:0032147; GO:0060236","activation of protein kinase activity [GO:0032147]; regulation of mitotic spindle organization [GO:0060236]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]; activation of protein kinase activity [GO:0032147]; regulation of mitotic spindle organization [GO:0060236]","",351.225312250228,-1.11618668480136,9.55705989866213e-08,457.513531601484,-1.0887436114577,2.32858065109862e-06,566.891811581889,0.0119332778102004,0.999993322508911,246.444642693865,0.293743629935939,0.168568310041223
"PHYPA_001242","A0A2K1L9W5","Pp3c1_27180","(1 of 1) 3.6.1.17 - Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) / Dinucleosidetetraphosphatase (asymmetrical)","Nudix hydrolase domain-containing protein","GO:0006753; GO:0008893; GO:0009507; GO:0019693; GO:0034432","nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; bis(5'-adenosyl)-pentaphosphatase activity [GO:0034432]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]","bis(5'-adenosyl)-pentaphosphatase activity [GO:0034432]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]",347.497488525541,-1.10724738573631,5.50815231814664e-11,341.808266731025,-1.0567213711332,1.65383585789432e-09,478.47689499817,-0.00130161299470673,0.999993322508911,213.925073288045,0.0213428128906847,0.944653365945247
"PHYPA_001247","A0A2K1L9X4","Pp3c1_27330","(1 of 12) PTHR21596:SF3 - F16A14.2-RELATED","Uncharacterized protein","","","","","",73.3564597527912,-1.23309886058748,1.25048211241132e-05,81.6439623994156,-1.18202981773364,0.00282241361927627,112.959759649023,0.00417016555293551,0.999993322508911,42.901229697943,0.0269220555537049,0.90695630334462
"PHYPA_001248","A0A2K1L9X0","Pp3c1_27360","(1 of 2) PTHR12358//PTHR12358:SF42 - SPHINGOSINE KINASE","DAGKc domain-containing protein","GO:0001727; GO:0005737; GO:0016020; GO:0016310; GO:0017050; GO:0043231; GO:0046512; GO:0046834","lipid phosphorylation [GO:0046834]; phosphorylation [GO:0016310]; sphingosine biosynthetic process [GO:0046512]","cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]","cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; D-erythro-sphingosine kinase activity [GO:0017050]; lipid kinase activity [GO:0001727]; lipid phosphorylation [GO:0046834]; phosphorylation [GO:0016310]; sphingosine biosynthetic process [GO:0046512]","D-erythro-sphingosine kinase activity [GO:0017050]; lipid kinase activity [GO:0001727]",82.0772788105649,-1.19336802308639,2.86431512509291e-05,99.6685276622696,-0.955192256364382,0.000257339184152688,127.113885015429,0.00676163487011147,0.999993322508911,55.5897804353518,0.179180725913431,0.404522272647845
"PHYPA_001285","A0A2K1LA14","Pp3c1_28200","(1 of 5) PTHR32116:SF4 - POLYGALACTURONATE 4-ALPHA-GALACTURONOSYLTRANSFERASE-RELATED","Hexosyltransferase","GO:0016020; GO:0045489; GO:0047262","pectin biosynthetic process [GO:0045489]","membrane [GO:0016020]","membrane [GO:0016020]; polygalacturonate 4-alpha-galacturonosyltransferase activity [GO:0047262]; pectin biosynthetic process [GO:0045489]","polygalacturonate 4-alpha-galacturonosyltransferase activity [GO:0047262]",130.43629459694,-1.03272904937066,4.96962372261223e-05,92.0507298847636,-0.911496127322537,0.00049241312739031,152.657088213995,-0.015831714135761,0.681684319976321,70.5334519221245,-0.165323594096721,0.453733017786968
"PHYPA_001444","A0A2K1LAG2","Pp3c1_31540","(1 of 12) 2.7.7.27 - Glucose-1-phosphate adenylyltransferase / ADP-glucose synthase","Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase)","GO:0005524; GO:0005978; GO:0008878; GO:0009507; GO:0019252","glycogen biosynthetic process [GO:0005978]; starch biosynthetic process [GO:0019252]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; glycogen biosynthetic process [GO:0005978]; starch biosynthetic process [GO:0019252]","ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]",147.327083867706,-2.56312324740092,1.78989152944447e-09,170.37456046446,-1.02013471658011,0.0505567911366685,268.998680700853,0.000332845864294888,0.999993322508911,51.2968493427965,0.131654979305162,0.404593910282116
"PHYPA_001455","A0A2K1LAH1","Pp3c1_31850","","Uncharacterized protein","","","","","",65.057544988298,-2.18741681715244,1.88809697651746e-09,46.3566015850438,-2.9338357462113,1.69587908514392e-10,96.6982859015332,-0.00588119532693549,0.999993322508911,15.5827538139537,-0.16291782425713,0.223726054111823
"PHYPA_001484","A0A2K1LAK4","Pp3c1_32350","","Uncharacterized protein","","","","","",57.6034668934359,-1.56898036160579,4.80268491958884e-06,69.2438141366906,-1.29297734823328,0.0167926457018728,98.4748501664345,0.00184578551480094,0.999993322508911,29.226996938514,0.0409661895026618,0.834999119802007
"PHYPA_001504","A0A2K1LAM6","Pp3c1_32730","(1 of 3) PF00072//PF02518 - Response regulator receiver domain (Response_reg)  // Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase (HATPase_c)","Sensory histidine protein kinase","GO:0000155; GO:0009927; GO:0016020; GO:0046777","protein autophosphorylation [GO:0046777]","membrane [GO:0016020]","membrane [GO:0016020]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; protein autophosphorylation [GO:0046777]","histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]",291.005538809108,-1.2468613296091,5.6107351429597e-07,265.011571652872,-1.07711508890823,0.00035176413641783,397.150611216674,-0.00380917534142619,0.999993322508911,161.507902160108,-0.00530854131106652,0.987456529285104
"PHYPA_001555","A0A2K1LAS5","Pp3c1_33500","(1 of 8) 1.6.5.9 - NADH:ubiquinone reductase (non-electrogenic) / Ubiquinone reductase","NADH:ubiquinone reductase (non-electrogenic) (EC 1.6.5.9)","GO:0003954; GO:0005739; GO:0005777; GO:0006116","NADH oxidation [GO:0006116]","mitochondrion [GO:0005739]; peroxisome [GO:0005777]","mitochondrion [GO:0005739]; peroxisome [GO:0005777]; NADH dehydrogenase activity [GO:0003954]; NADH oxidation [GO:0006116]","NADH dehydrogenase activity [GO:0003954]",379.43481264793,-1.24083885013669,9.16424297330219e-07,358.20603539444,-0.352982178905485,0.263932591340005,490.315670880666,-0.00431863888356643,0.999993322508911,249.857764018701,0.251813908193779,0.272549224423783
"PHYPA_001575","A0A2K1LAU5","Pp3c1_34000","(1 of 15) PTHR31161:SF2 - SEC1/MUNC18-LIKE (SM) FAMILY PROTEIN","DUF641 domain-containing protein","GO:0009639; GO:0009959","negative gravitropism [GO:0009959]; response to red or far red light [GO:0009639]","","negative gravitropism [GO:0009959]; response to red or far red light [GO:0009639]","",134.450097843522,-1.01328425747524,0.00118944044809551,115.273044041448,-0.934453569995049,0.000913022540123783,172.408033679699,-0.00445475855863342,0.999993322508911,78.2731111743567,-0.0382222678838513,0.88697312053441
"PHYPA_001700","A0A2K1LB64","Pp3c1_36490","(1 of 4) PTHR31585:SF2 - FOLATE-BIOPTERIN TRANSPORTER 7-RELATED","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",75.0369891008163,-2.13846797118687,9.63921600655335e-11,96.8898698755174,-1.49062909405914,0.00126735011501983,138.047101722043,0.00398057602511149,0.999993322508911,35.3859750868434,0.133275487396869,0.373798265707903
"PHYPA_001779","A9T0R0","Pp3c1_38440","(1 of 12) PTHR22952:SF90 - BASIC LEUCINE ZIPPER 63","BZIP domain-containing protein","GO:0000976; GO:0003700; GO:0005634; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]",1142.4515340167,-2.20560079454897,1.60168487757968e-19,1466.83727036687,-2.28918085336348,7.05113142963918e-11,2203.43292669318,0.00508412352880252,0.999993322508911,428.528382933118,0.141301604742642,0.540430662966128
"PHYPA_002127","A0A2K1KZX9","Pp3c2_2960","(1 of 12) PTHR14187//PTHR14187:SF5 - ALPHA KINASE/ELONGATION FACTOR 2 KINASE","Uncharacterized protein","GO:0005524; GO:0140662","","","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]",60.0930094586974,-1.09878708864412,0.00365376951169296,41.7876121372598,-0.694640009025951,0.0870388454754628,75.0926175943464,-0.00228288608892271,0.999993322508911,27.1706123325094,-0.0801502379584092,0.551263582588509
"PHYPA_002234","A9RG47","Pp3c2_4940","(1 of 15) KOG0483 - Transcription factor HEX, contains HOX and HALZ domains","Homeobox domain-containing protein","GO:0000981; GO:0005634; GO:0043565; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]",725.32427342112,-1.50456745219065,3.38393427652001e-11,457.039737557704,-0.666620064540273,0.0169047261836243,840.668899999029,-0.671213883539685,0.0768868171013437,345.948685057077,-0.0489970564929697,0.861431803935327
"PHYPA_002262","A0A2K1L0B9","Pp3c2_5400","(1 of 3) PF00072//PF02518 - Response regulator receiver domain (Response_reg)  // Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase (HATPase_c)","Sensory histidine protein kinase","GO:0000155; GO:0005634; GO:0016020","","membrane [GO:0016020]; nucleus [GO:0005634]","membrane [GO:0016020]; nucleus [GO:0005634]; phosphorelay sensor kinase activity [GO:0000155]","phosphorelay sensor kinase activity [GO:0000155]",80.5648949108881,-1.25412430680444,0.000172591443281062,100.227828116069,-0.213057309332549,0.5111653616405,116.773720230051,-0.000352547898796132,0.999993322508911,64.8546330458971,0.570090999904479,0.0970787982323148
"PHYPA_002265","A0A2K1L0C2","Pp3c2_5460","(1 of 6) PTHR12064//PTHR12064:SF32 - ANCIENT CONSERVED DOMAIN PROTEIN-RELATED","CNNM transmembrane domain-containing protein","GO:0005737; GO:0010960; GO:0016020; GO:0030026","intracellular manganese ion homeostasis [GO:0030026]; magnesium ion homeostasis [GO:0010960]","cytoplasm [GO:0005737]; membrane [GO:0016020]","cytoplasm [GO:0005737]; membrane [GO:0016020]; intracellular manganese ion homeostasis [GO:0030026]; magnesium ion homeostasis [GO:0010960]","",76.8838812707221,-1.70301482188785,8.60216894029038e-07,74.6928362837671,-0.420785861534292,0.208844903899587,107.874601906031,-0.00498519602744308,0.999993322508911,44.537326660578,0.180598411940635,0.30605497644715
"PHYPA_002311","A0A2K1L0G8","Pp3c2_6410","","Cathepsin propeptide inhibitor domain-containing protein","","","","","",44.3990520980385,-1.22456615108188,0.000568023746231428,68.9258183965218,-1.00825300024641,0.0320501601853801,83.3239532957854,0.0046929205479709,0.999993322508911,30.668227143943,0.139480876711033,0.419939237024022
"PHYPA_002323","A9RGC9","Pp3c2_6600","(1 of 4) PTHR24067//PTHR24067:SF109 - UBIQUITIN-CONJUGATING ENZYME E2","UBC core domain-containing protein","GO:0000209; GO:0005524; GO:0006511; GO:0061631","protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]","","ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]","ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]",203.392378189666,-1.82040426539984,2.35727012732903e-14,166.836380561846,-1.4963850419158,9.82353014775532e-06,288.892384121148,-0.00587863701022581,0.999993322508911,83.4593594526253,-0.0205760229144955,0.944245933549141
"PHYPA_002345","A0A2K1L0K0","Pp3c2_7150","(1 of 3) PTHR12461//PTHR12461:SF46 - HYPOXIA-INDUCIBLE FACTOR 1 ALPHA INHIBITOR-RELATED","Uncharacterized protein","","","","","",50.1528018296388,-3.4957828619974,1.7578860570463e-09,108.038679676732,-0.398605176318872,0.00353463497247102,151.008383439789,0.00147727516970687,0.999993322508911,8.9700729788548,0.0281787146309405,0.806403648890476
"PHYPA_002348","A0A2K1L0K8","Pp3c2_7230","(1 of 3) PTHR33477:SF3 - EMB","2-phosphoglycerate kinase","","","","","",525.422688147841,-1.10985320487778,8.40347083949055e-10,453.450282628859,-1.40586093048345,4.56201345059351e-15,702.78857316385,-0.00534456574647294,0.999993322508911,280.464594035941,-0.28400343867429,0.153871420011381
"PHYPA_002394","A0A2K1L0Q5","Pp3c2_8660","(1 of 2) 3.6.3.5 - Zinc-exporting ATPase / Zn(2+)-exporting ATPase","HMA domain-containing protein","GO:0005524; GO:0016020; GO:0016887; GO:0019829; GO:0022857; GO:0046872; GO:0055085","transmembrane transport [GO:0055085]","membrane [GO:0016020]","membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]; transmembrane transporter activity [GO:0022857]",547.69214391151,-1.28960651951927,9.41071082710608e-07,322.159800053685,-0.837130719317063,0.000485217737242569,612.884852894148,-0.673062209674839,0.0767437522636685,259.816034571792,-0.269838777559718,0.225480590564378
"PHYPA_002605","A0A2K1L1A5","Pp3c2_13140","","Uncharacterized protein","","","","","",145.489630514078,-1.22236730837766,1.25154943636606e-06,212.566787107711,-0.505032630641377,0.0404113324689163,234.582382112476,0.00984418540822562,0.999993322508911,125.178193469043,0.930380191964428,0.000371027901431734
"PHYPA_002701","A0A2K1L1K5","Pp3c2_14820","(1 of 1) PTHR14624 - DFG10 PROTEIN","Polyprenol reductase (EC 1.3.1.94)","GO:0003865; GO:0005783; GO:0005789; GO:0006488; GO:0016095; GO:0019408; GO:0102389","dolichol biosynthetic process [GO:0019408]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; polyprenol catabolic process [GO:0016095]","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; 3-oxo-5-alpha-steroid 4-dehydrogenase activity [GO:0003865]; polyprenol reductase activity [GO:0102389]; dolichol biosynthetic process [GO:0019408]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; polyprenol catabolic process [GO:0016095]","3-oxo-5-alpha-steroid 4-dehydrogenase activity [GO:0003865]; polyprenol reductase activity [GO:0102389]",86.0394008281893,-1.03987649400051,0.000261965845537203,89.0033323916551,-0.229472853838423,0.478375194027379,111.797726852568,-0.00242671645093116,0.999993322508911,63.7682460244986,0.20891252800303,0.341060329988869
"PHYPA_002844","A0A2K1L217","Pp3c2_17710","(1 of 2) PTHR13923 - SEC31-RELATED PROTEIN","Ancestral coatomer element 1 Sec16/Sec31 domain-containing protein","GO:0005783; GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]","endoplasmic reticulum [GO:0005783]","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]","",761.12255047788,-1.24862740771932,2.43685441892785e-16,768.349078910108,-1.25018051974274,1.62344763873152e-13,1097.48336411247,0.00176512712278845,0.999993322508911,439.598871372062,0.0228538075933855,0.938999824984001
"PHYPA_002945","A0A2K1L2A5","Pp3c2_19640","(1 of 4) 2.7.1.25 - Adenylyl-sulfate kinase / APS kinase","Adenylyl-sulfate kinase (EC 2.7.1.25)","GO:0000103; GO:0004020; GO:0005524; GO:0016310; GO:0070814","hydrogen sulfide biosynthetic process [GO:0070814]; phosphorylation [GO:0016310]; sulfate assimilation [GO:0000103]","","adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]; hydrogen sulfide biosynthetic process [GO:0070814]; phosphorylation [GO:0016310]; sulfate assimilation [GO:0000103]","adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]",152.708676535409,-1.23156835468299,2.83721122585135e-08,154.950005628644,-0.97062271582751,4.21286301673507e-05,215.548845021661,-0.00155694027060896,0.999993322508911,93.5415109900683,0.0898291239170771,0.715405302512987
"PHYPA_002959","A0A2K1L2C0","Pp3c2_19830","(1 of 3) PTHR19847 - WD40 REPEAT PROTEIN","Uncharacterized protein","GO:0043161; GO:0080008","proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","Cul4-RING E3 ubiquitin ligase complex [GO:0080008]","Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","",238.014376885207,-1.30896461863702,0.00158251830841118,216.473618767322,-0.495708661640968,0.0410960375925143,310.166268915668,-0.00404249511491814,0.999993322508911,146.166924617998,0.330395849383319,0.168568310041223
